款号,订货会,品牌,品名,流水号,颜色,尺码,大类,中类,小类,季节,波段,等级,色系,价格带,吊牌价,描述
14354702,2015OCT秋冬订货会,OCT,太阳花可哺乳家居套装,1323,233本白,M,家居,家居服系列,套装,秋,秋一,主力款,白色系,500-999,598,48%棉47%莫代尔5%氨纶
14354702,2015OCT秋冬订货会,OCT,太阳花可哺乳家居套装,1323,233本白,XL,家居,家居服系列,套装,秋,秋一,主力款,白色系,500-999,598,48%棉47%莫代尔5%氨纶
14354706,2015OCT秋冬订货会,OCT,针织可哺乳家居套装,1324,163灰色,L,家居,家居服系列,套装,秋,秋一,主力款,黑色系,500-999,598,100%棉
14354706,2015OCT秋冬订货会,OCT,针织可哺乳家居套装,1324,163灰色,M,家居,家居服系列,套装,秋,秋一,主力款,黑色系,500-999,598,100%棉
14354706,2015OCT秋冬订货会,OCT,针织可哺乳家居套装,1324,163灰色,XL,家居,家居服系列,套装,秋,秋一,主力款,黑色系,500-999,598,100%棉
14354706,2015OCT秋冬订货会,OCT,针织可哺乳家居套装,1325,523暗红,L,家居,家居服系列,套装,秋,秋一,主力款,红色系,500-999,598,100%棉
14354706,2015OCT秋冬订货会,OCT,针织可哺乳家居套装,1325,523暗红,M,家居,家居服系列,套装,秋,秋一,主力款,红色系,500-999,598,100%棉
14354706,2015OCT秋冬订货会,OCT,针织可哺乳家居套装,1325,523暗红,XL,家居,家居服系列,套装,秋,秋一,主力款,红色系,500-999,598,100%棉
14365701,2015OCT秋冬订货会,OCT,天鹅绒孕妇袜子,1326,103黑色,L,家居,家居服系列,便裤（裤子）,秋,秋一,主力款,黑色系,100-199,128,91.9%锦纶9.1%聚酯纤维
14452703,2015OCT秋冬订货会,OCT,超柔不倒绒孕妇打底裤,1327,103黑色,L,家居,家居服系列,便裤（裤子）,冬,冬一,主力款,黑色系,300-399,368,90%锦纶10%聚酯纤维
14452704,2015OCT秋冬订货会,OCT,无缝不倒绒孕妇打底裤,1328,103黑色,L,家居,家居服系列,便裤（裤子）,冬,冬一,主力款,黑色系,300-399,368,65%聚酯纤维35%棉
14454702,2015OCT秋冬订货会,OCT,刷毛可哺乳家居套装,1329,583粉红预留,L,家居,家居服系列,套装,冬,冬一,主力款,红色系,500-999,598,48%棉47%莫代尔5%氨纶
14454702,2015OCT秋冬订货会,OCT,刷毛可哺乳家居套装,1329,583粉红预留,M,家居,家居服系列,套装,冬,冬一,主力款,红色系,500-999,598,48%棉47%莫代尔5%氨纶
14454702,2015OCT秋冬订货会,OCT,刷毛可哺乳家居套装,1329,583粉红预留,XL,家居,家居服系列,套装,冬,冬一,主力款,红色系,500-999,598,48%棉47%莫代尔5%氨纶
5203108,2015OCT秋冬订货会,OCT,太阳花可哺乳家居衣,1330,20白色,L,家居,家居服系列,上衣,秋,秋一,主力款,白色系,200-299,298,100%棉
5203108,2015OCT秋冬订货会,OCT,太阳花可哺乳家居衣,1330,20白色,M,家居,家居服系列,上衣,秋,秋一,主力款,白色系,200-299,298,100%棉
5203108,2015OCT秋冬订货会,OCT,太阳花可哺乳家居衣,1330,20白色,XL,家居,家居服系列,上衣,秋,秋一,主力款,白色系,200-299,298,100%棉
5213108,2015OCT秋冬订货会,OCT,棉弹太阳花家居裤,1331,20白色,L,家居,家居服系列,便裤（裤子）,秋,秋一,主力款,白色系,200-299,248,100%棉
5213108,2015OCT秋冬订货会,OCT,棉弹太阳花家居裤,1331,20白色,M,家居,家居服系列,便裤（裤子）,秋,秋一,主力款,白色系,200-299,248,100%棉
5213108,2015OCT秋冬订货会,OCT,棉弹太阳花家居裤,1331,20白色,XL,家居,家居服系列,便裤（裤子）,秋,秋一,主力款,白色系,200-299,248,100%棉
5608308,2015OCT秋冬订货会,OCT,托腹带,1332,51粉红,L,家居,家居用品系列,塑身上装,秋,秋一,主力款,红色系,100-199,198,100%涤沦
5608308,2015OCT秋冬订货会,OCT,托腹带,1332,51粉红,XL,家居,家居用品系列,塑身上装,秋,秋一,主力款,红色系,100-199,198,100%涤沦
5610301,2015OCT秋冬订货会,OCT,束腹带,1333,51粉红,L,家居,家居用品系列,塑身上装,秋,秋一,主力款,红色系,200-299,248,面料：100%棉
5610301,2015OCT秋冬订货会,OCT,束腹带,1333,51粉红,M,家居,家居用品系列,塑身上装,秋,秋一,主力款,红色系,200-299,248,面料：100%棉
5610301,2015OCT秋冬订货会,OCT,束腹带,1333,51粉红,XL,家居,家居用品系列,塑身上装,秋,秋一,主力款,红色系,200-299,248,面料：100%棉
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,75B,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,75C,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,75D,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,80B,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,80C,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,80D,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,85B,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,85C,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,85D,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,90B,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1334,497浅绿波点,90C,家居,内衣系列,文胸,秋,秋一,主力款,绿色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,75B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,75C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,75D,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,80B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,80C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,80D,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,85B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,85C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,85D,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,90B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330701,2015UKI秋冬订货会,UKI,印点拼蕾丝软刚托文胸,1335,987粉桔波点,90C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,128,主料：93.5%棉6.5%氨纶 配料：94.2%锦纶5.8%氨纶 里布：100%棉 模杯：100%聚酯纤维（辅料除外）
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,75B,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,75C,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,75D,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,80B,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,80C,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,80D,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,85B,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,85C,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,85D,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,90B,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1336,203杏色,90C,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,75B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,75C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,75D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,80B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,80C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,80D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,85B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,85C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,85D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,90B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
23330703,2015UKI秋冬订货会,UKI,棉弹拼蕾丝软钢托文胸,1337,583粉红预留,90C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：92.5%棉7.5%氨纶，配布：94.6%锦纶，5.4%氨纶
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,75B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,75C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,80B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,80C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,80D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,85B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,85C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,85D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,90B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130702,2015UKI秋冬订货会,UKI,撞色包边软刚托文胸,1338,153中灰,90C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），里布：100%棉，（印花除外）
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,75B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,75C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,80B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,80C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,80D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,85B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,85C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,85D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,90B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,90C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,75B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,75C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,80B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,80C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,80D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,85B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,85C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,85D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,90B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,90C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,75B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,75C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,80B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,80C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,80D,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,85B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,85C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,85D,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,90B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,90C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,75C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,80B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2015UKI秋冬订货会,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,80C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
